index,transcript_id,child_id,pair_id,replicate_id,transcript_path,utterance_count,token_count,perplexity_mean_across_folds,perplexity_median_across_folds,perplexity_std_across_folds,perplexity_min_across_folds,perplexity_max_across_folds
84,pair_sli479_td471_rep05_TD_bundle,471,pair_sli479_td471,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep05_TD_bundle.cha,58,426,455.7145123551927,460.32724649557156,10.523694907251379,443.19898316140126,467.08187458099235
85,pair_sli479_td471_rep06_TD_bundle,471,pair_sli479_td471,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep06_TD_bundle.cha,64,391,441.9867066651765,447.7441196712273,14.50356699416538,420.6565342987885,458.17523488192796
86,pair_sli479_td471_rep07_TD_bundle,471,pair_sli479_td471,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep07_TD_bundle.cha,64,464,548.0316838305788,544.468416320863,10.381812855960009,538.2207502379521,565.2931427918289
87,pair_sli479_td471_rep08_TD_bundle,471,pair_sli479_td471,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep08_TD_bundle.cha,56,393,521.17878837688,524.4567181516921,11.509103320306341,504.0769651031116,531.4209990345475
88,pair_sli479_td471_rep09_TD_bundle,471,pair_sli479_td471,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep09_TD_bundle.cha,56,355,472.7358636992675,474.7148295547987,14.302715336257886,455.70648673468037,491.7556395324546
89,pair_sli479_td471_rep10_TD_bundle,471,pair_sli479_td471,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep10_TD_bundle.cha,70,449,556.8019646101307,561.7789385809253,8.773093076757892,544.9914177798789,564.9123990019345
90,pair_sli480_td450_rep01_TD_bundle,450,pair_sli480_td450,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep01_TD_bundle.cha,64,387,513.5661435455814,519.0929907955804,12.179334408904946,496.8958871777519,526.9739252540691
91,pair_sli480_td450_rep02_TD_bundle,450,pair_sli480_td450,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep02_TD_bundle.cha,56,309,545.1866148778174,549.2805827118774,14.321849283326364,524.5765701827605,562.5416346087227
92,pair_sli480_td450_rep03_TD_bundle,450,pair_sli480_td450,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep03_TD_bundle.cha,67,393,454.407091935985,454.34447446911736,15.720452880065197,434.4470954868171,476.8835565847206
93,pair_sli480_td450_rep04_TD_bundle,450,pair_sli480_td450,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep04_TD_bundle.cha,53,288,580.9486616529579,589.3846329993969,17.704958751703444,554.6541591762269,595.272582207959
94,pair_sli480_td450_rep05_TD_bundle,450,pair_sli480_td450,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep05_TD_bundle.cha,68,369,457.1289498486699,461.3028639527717,13.624872831155553,438.50814361751935,472.8332161197273
95,pair_sli480_td450_rep06_TD_bundle,450,pair_sli480_td450,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep06_TD_bundle.cha,62,302,759.5663258105599,771.0021369641635,22.519720187160182,730.2135948605563,781.5780192899839
96,pair_sli480_td450_rep07_TD_bundle,450,pair_sli480_td450,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep07_TD_bundle.cha,58,364,495.84003514044315,503.07876223416224,11.865563835657776,481.91416200026896,506.81559508382935
97,pair_sli480_td450_rep08_TD_bundle,450,pair_sli480_td450,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep08_TD_bundle.cha,56,358,460.1606293920971,458.9644104680868,16.943099607748543,441.2537351433297,485.0871292966811
98,pair_sli480_td450_rep09_TD_bundle,450,pair_sli480_td450,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep09_TD_bundle.cha,68,389,565.1979874339572,565.8266502546082,11.199768568645538,550.7555907192632,577.0950723158899
99,pair_sli480_td450_rep10_TD_bundle,450,pair_sli480_td450,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep10_TD_bundle.cha,71,383,620.2170578236693,626.5997723151343,12.135565127456514,606.9508363408398,631.4267665132248
100,pair_sli482_td466_rep01_TD_bundle,466,pair_sli482_td466,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep01_TD_bundle.cha,63,358,580.4329045987007,585.4842670242084,16.649831572685123,554.5785240243017,598.1185324948265
101,pair_sli482_td466_rep02_TD_bundle,466,pair_sli482_td466,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep02_TD_bundle.cha,53,348,425.74076223542113,426.112670085605,6.276865242757363,418.56704294296725,434.10340827491865
102,pair_sli482_td466_rep03_TD_bundle,466,pair_sli482_td466,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep03_TD_bundle.cha,67,410,597.9074511460294,600.9455641699363,15.488393511278163,582.2576180831318,618.8539636841256
103,pair_sli482_td466_rep04_TD_bundle,466,pair_sli482_td466,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep04_TD_bundle.cha,58,371,415.87092320613135,420.48388815786626,7.024150390730064,406.87025991685874,421.7420053552859
104,pair_sli482_td466_rep05_TD_bundle,466,pair_sli482_td466,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep05_TD_bundle.cha,72,396,500.6846193380499,506.3975755615419,14.79904785144257,481.16813697009087,514.9820930569006
105,pair_sli482_td466_rep06_TD_bundle,466,pair_sli482_td466,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep06_TD_bundle.cha,54,383,547.3572742043215,551.737014566489,11.582258654661498,531.7911179603612,559.8368422794882
106,pair_sli482_td466_rep07_TD_bundle,466,pair_sli482_td466,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep07_TD_bundle.cha,73,422,453.30001827262157,454.90648035603107,7.346940613091944,443.8037247065177,460.73651463734666
107,pair_sli482_td466_rep08_TD_bundle,466,pair_sli482_td466,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep08_TD_bundle.cha,61,389,515.8787251286097,516.2109934803138,19.898687770130035,492.15605839561346,539.6495282037042
108,pair_sli482_td466_rep09_TD_bundle,466,pair_sli482_td466,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep09_TD_bundle.cha,63,404,595.9585823804248,601.1768637481005,18.404850306950696,574.9725721177174,619.7457231412468
109,pair_sli482_td466_rep10_TD_bundle,466,pair_sli482_td466,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep10_TD_bundle.cha,59,420,370.08836312509237,369.44065368431035,5.80632509711446,361.6740093746119,376.2557425387126
