transcript_id,child_id,pair_id,replicate_id,source_child_id,transcript_path,token_count,utterance_count,nearest_real_child_id,nearest_real_path,nearest_real_cosine_similarity,mean_cosine_similarity_to_real,cosine_similarity_to_real_centroid
pair_sli477_td415_rep05_TD_bundle,415,pair_sli477_td415,5,415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep05_TD_bundle.cha,384,66,455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/455.cha,0.8098651766777039,0.7380468740182764,0.8339812159538269
pair_sli477_td415_rep06_TD_bundle,415,pair_sli477_td415,6,415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep06_TD_bundle.cha,321,60,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.7861549854278564,0.713193292126936,0.805897057056427
pair_sli477_td415_rep07_TD_bundle,415,pair_sli477_td415,7,415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep07_TD_bundle.cha,472,85,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8285956382751465,0.7581767299596001,0.8567274808883667
pair_sli477_td415_rep08_TD_bundle,415,pair_sli477_td415,8,415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep08_TD_bundle.cha,331,64,443,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/443.cha,0.784713625907898,0.6961928167763878,0.7866867780685425
pair_sli477_td415_rep09_TD_bundle,415,pair_sli477_td415,9,415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep09_TD_bundle.cha,393,70,455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/455.cha,0.8117117881774902,0.7393915968782762,0.8355007171630859
pair_sli477_td415_rep10_TD_bundle,415,pair_sli477_td415,10,415,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli477_td415_rep10_TD_bundle.cha,340,57,443,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/443.cha,0.8287497162818909,0.6967175690566793,0.7872796058654785
pair_sli478_td419_rep01_TD_bundle,419,pair_sli478_td419,1,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep01_TD_bundle.cha,345,56,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8306898474693298,0.7367023106883553,0.8324617147445679
pair_sli478_td419_rep02_TD_bundle,419,pair_sli478_td419,2,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep02_TD_bundle.cha,462,78,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.8859243392944336,0.7922087522114024,0.8951830863952637
pair_sli478_td419_rep03_TD_bundle,419,pair_sli478_td419,3,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep03_TD_bundle.cha,321,59,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8623878955841064,0.7675171862630283,0.8672822117805481
pair_sli478_td419_rep04_TD_bundle,419,pair_sli478_td419,4,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep04_TD_bundle.cha,432,65,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8932259678840637,0.797993879107868,0.9017202258110046
pair_sli478_td419_rep05_TD_bundle,419,pair_sli478_td419,5,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep05_TD_bundle.cha,382,63,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8807864785194397,0.7813620479667888,0.8829265236854553
pair_sli478_td419_rep06_TD_bundle,419,pair_sli478_td419,6,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep06_TD_bundle.cha,418,70,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8630069494247437,0.7871716846438015,0.8894915580749512
pair_sli478_td419_rep07_TD_bundle,419,pair_sli478_td419,7,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep07_TD_bundle.cha,372,55,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8654285073280334,0.7665563576361712,0.8661963939666748
pair_sli478_td419_rep08_TD_bundle,419,pair_sli478_td419,8,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep08_TD_bundle.cha,394,60,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.829678475856781,0.7354245624121498,0.8310179114341736
pair_sli478_td419_rep09_TD_bundle,419,pair_sli478_td419,9,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep09_TD_bundle.cha,358,66,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.852218747138977,0.7692474039161906,0.8692371845245361
pair_sli478_td419_rep10_TD_bundle,419,pair_sli478_td419,10,419,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli478_td419_rep10_TD_bundle.cha,477,69,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.85447096824646,0.778336754616569,0.8795081377029419
pair_sli479_td471_rep01_TD_bundle,471,pair_sli479_td471,1,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep01_TD_bundle.cha,485,71,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.874129593372345,0.768593265729792,0.8684981465339661
pair_sli479_td471_rep02_TD_bundle,471,pair_sli479_td471,2,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep02_TD_bundle.cha,378,58,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8526642322540283,0.7571099470643436,0.8555221557617188
pair_sli479_td471_rep03_TD_bundle,471,pair_sli479_td471,3,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep03_TD_bundle.cha,466,66,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.8669434189796448,0.7802556683035458,0.881676435470581
pair_sli479_td471_rep04_TD_bundle,471,pair_sli479_td471,4,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep04_TD_bundle.cha,349,65,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8425158858299255,0.7628289303358864,0.8619844317436218
pair_sli479_td471_rep05_TD_bundle,471,pair_sli479_td471,5,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep05_TD_bundle.cha,426,58,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8601053357124329,0.7800385566318736,0.8814310431480408
pair_sli479_td471_rep06_TD_bundle,471,pair_sli479_td471,6,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep06_TD_bundle.cha,391,64,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8605157732963562,0.77821863749448,0.8793745636940002
pair_sli479_td471_rep07_TD_bundle,471,pair_sli479_td471,7,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep07_TD_bundle.cha,464,64,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8715346455574036,0.7924118480261635,0.8954125642776489
pair_sli479_td471_rep08_TD_bundle,471,pair_sli479_td471,8,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep08_TD_bundle.cha,393,56,472,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/472.cha,0.8401653170585632,0.7448181597625508,0.841632604598999
pair_sli479_td471_rep09_TD_bundle,471,pair_sli479_td471,9,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep09_TD_bundle.cha,355,56,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8294444680213928,0.7570582488003899,0.8554637432098389
pair_sli479_td471_rep10_TD_bundle,471,pair_sli479_td471,10,471,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep10_TD_bundle.cha,449,70,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8376924395561218,0.7611626246396233,0.8601017594337463
pair_sli480_td450_rep01_TD_bundle,450,pair_sli480_td450,1,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep01_TD_bundle.cha,387,64,443,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/443.cha,0.8626794815063477,0.7807117455145892,0.8821917772293091
pair_sli480_td450_rep02_TD_bundle,450,pair_sli480_td450,2,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep02_TD_bundle.cha,309,56,443,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/443.cha,0.7681235671043396,0.6939542933421976,0.7841572165489197
pair_sli480_td450_rep03_TD_bundle,450,pair_sli480_td450,3,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep03_TD_bundle.cha,393,67,455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/455.cha,0.8385810852050781,0.763104580781039,0.8622958660125732
pair_sli480_td450_rep04_TD_bundle,450,pair_sli480_td450,4,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep04_TD_bundle.cha,288,53,443,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/443.cha,0.7175406813621521,0.6267988830804825,0.7082726955413818
pair_sli480_td450_rep05_TD_bundle,450,pair_sli480_td450,5,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep05_TD_bundle.cha,369,68,409,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/409.cha,0.8123978972434998,0.7445667052970213,0.8413485288619995
pair_sli480_td450_rep06_TD_bundle,450,pair_sli480_td450,6,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep06_TD_bundle.cha,302,62,455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/455.cha,0.7630144953727722,0.6753819751388886,0.7631709575653076
pair_sli480_td450_rep07_TD_bundle,450,pair_sli480_td450,7,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep07_TD_bundle.cha,364,58,472,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/472.cha,0.8413469195365906,0.7384897260104909,0.8344816565513611
pair_sli480_td450_rep08_TD_bundle,450,pair_sli480_td450,8,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep08_TD_bundle.cha,358,56,455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/455.cha,0.8306028246879578,0.7354757470243117,0.8310757875442505
pair_sli480_td450_rep09_TD_bundle,450,pair_sli480_td450,9,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep09_TD_bundle.cha,389,68,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8699297904968262,0.7672974239377415,0.867033839225769
pair_sli480_td450_rep10_TD_bundle,450,pair_sli480_td450,10,450,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep10_TD_bundle.cha,383,71,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8079759478569031,0.744222937261357,0.840959906578064
pair_sli482_td466_rep01_TD_bundle,466,pair_sli482_td466,1,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep01_TD_bundle.cha,358,63,418,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/418.cha,0.7717335820198059,0.6986054813160616,0.7894132137298584
pair_sli482_td466_rep02_TD_bundle,466,pair_sli482_td466,2,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep02_TD_bundle.cha,348,53,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8447352647781372,0.765982564757852,0.8655478954315186
pair_sli482_td466_rep03_TD_bundle,466,pair_sli482_td466,3,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep03_TD_bundle.cha,410,67,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.8297572731971741,0.7365368078736698,0.8322749137878418
pair_sli482_td466_rep04_TD_bundle,466,pair_sli482_td466,4,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep04_TD_bundle.cha,371,58,455,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/455.cha,0.8342387676239014,0.7525946532978731,0.8504197597503662
pair_sli482_td466_rep05_TD_bundle,466,pair_sli482_td466,5,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep05_TD_bundle.cha,396,72,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.8308983445167542,0.7604101650855121,0.8592512011528015
pair_sli482_td466_rep06_TD_bundle,466,pair_sli482_td466,6,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep06_TD_bundle.cha,383,54,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.8279696106910706,0.7537372375235838,0.8517110347747803
pair_sli482_td466_rep07_TD_bundle,466,pair_sli482_td466,7,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep07_TD_bundle.cha,422,73,416,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/416.cha,0.8233487606048584,0.7571267590803259,0.8555411100387573
pair_sli482_td466_rep08_TD_bundle,466,pair_sli482_td466,8,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep08_TD_bundle.cha,389,61,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8231860399246216,0.7637476412688985,0.86302250623703
pair_sli482_td466_rep09_TD_bundle,466,pair_sli482_td466,9,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep09_TD_bundle.cha,404,63,414,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/A/414.cha,0.8120834231376648,0.7437694335685057,0.8404476642608643
pair_sli482_td466_rep10_TD_bundle,466,pair_sli482_td466,10,466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep10_TD_bundle.cha,420,59,463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/TD/B/463.cha,0.8724046945571899,0.797736620201784,0.9014296531677246
