index,transcript_id,child_id,pair_id,replicate_id,transcript_path,utterance_count,token_count,perplexity_mean_across_folds,perplexity_median_across_folds,perplexity_std_across_folds,perplexity_min_across_folds,perplexity_max_across_folds
84,pair_sli479_td471_rep05_TD_bundle,471,pair_sli479_td471,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep05_TD_bundle.cha,58,426,439.7058054761845,444.2597087472231,12.959670552856085,417.5359201663327,448.73740733686463
85,pair_sli479_td471_rep06_TD_bundle,471,pair_sli479_td471,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep06_TD_bundle.cha,64,391,429.3042169690292,432.0207676212292,14.981098775519673,407.6808649435101,445.86529337132885
86,pair_sli479_td471_rep07_TD_bundle,471,pair_sli479_td471,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep07_TD_bundle.cha,64,464,527.3163580727824,533.6045508943646,13.03558582816285,506.1395776697888,538.8678328737618
87,pair_sli479_td471_rep08_TD_bundle,471,pair_sli479_td471,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep08_TD_bundle.cha,56,393,490.98933019026737,495.07932992656083,14.824430419333277,467.45412282780205,507.74529640451806
88,pair_sli479_td471_rep09_TD_bundle,471,pair_sli479_td471,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep09_TD_bundle.cha,56,355,456.20306637031183,460.88787067315036,14.98536586340553,429.8293779739544,467.13868379308985
89,pair_sli479_td471_rep10_TD_bundle,471,pair_sli479_td471,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli479_td471_rep10_TD_bundle.cha,70,449,540.2735564531849,546.3640526264924,20.508078622461483,504.2211898741441,554.3724590773979
90,pair_sli480_td450_rep01_TD_bundle,450,pair_sli480_td450,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep01_TD_bundle.cha,64,387,485.2014423408903,492.29487757563976,15.088735409132306,463.4650148926297,499.38667219788135
91,pair_sli480_td450_rep02_TD_bundle,450,pair_sli480_td450,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep02_TD_bundle.cha,56,309,525.5429449048657,523.845652703808,15.453265848809016,502.00948071940826,540.8600239143589
92,pair_sli480_td450_rep03_TD_bundle,450,pair_sli480_td450,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep03_TD_bundle.cha,67,393,435.38389126791265,439.9097194583794,18.07331313662262,404.553099494638,449.0135511868486
93,pair_sli480_td450_rep04_TD_bundle,450,pair_sli480_td450,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep04_TD_bundle.cha,53,288,547.1812580194855,549.6419693936645,24.098178902062404,508.5328043329911,570.6539280278707
94,pair_sli480_td450_rep05_TD_bundle,450,pair_sli480_td450,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep05_TD_bundle.cha,68,369,443.8393828644761,443.06255984432346,19.61857183387217,412.81205661805683,461.62973839342754
95,pair_sli480_td450_rep06_TD_bundle,450,pair_sli480_td450,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep06_TD_bundle.cha,62,302,707.6296602420804,713.7338001457383,28.745380985113396,662.1197412014004,734.9603182107402
96,pair_sli480_td450_rep07_TD_bundle,450,pair_sli480_td450,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep07_TD_bundle.cha,58,364,472.17109860909005,473.89983906919605,19.348072111232266,439.6771153622882,488.72596239466844
97,pair_sli480_td450_rep08_TD_bundle,450,pair_sli480_td450,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep08_TD_bundle.cha,56,358,449.83064519439233,450.2933981451808,18.739159915738586,419.94201717101157,469.87997085730393
98,pair_sli480_td450_rep09_TD_bundle,450,pair_sli480_td450,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep09_TD_bundle.cha,68,389,538.9533359104404,541.6226350391901,23.010142820698277,504.75939485470275,566.701789896341
99,pair_sli480_td450_rep10_TD_bundle,450,pair_sli480_td450,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli480_td450_rep10_TD_bundle.cha,71,383,588.0861906386334,590.354058147849,17.955003341952636,557.8711253059334,602.4702258840325
100,pair_sli482_td466_rep01_TD_bundle,466,pair_sli482_td466,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep01_TD_bundle.cha,63,358,555.666378631746,551.4302424675797,21.053609342651896,526.0318602010869,579.5206211242402
101,pair_sli482_td466_rep02_TD_bundle,466,pair_sli482_td466,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep02_TD_bundle.cha,53,348,415.53398389226766,419.6350695100925,20.604498717405917,385.08947773767767,441.6186625397662
102,pair_sli482_td466_rep03_TD_bundle,466,pair_sli482_td466,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep03_TD_bundle.cha,67,410,566.2204767378756,561.5437775924837,20.379342549971962,540.0996830562801,595.5135887037575
103,pair_sli482_td466_rep04_TD_bundle,466,pair_sli482_td466,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep04_TD_bundle.cha,58,371,399.7401020627075,400.91325670402273,11.698673656669266,381.24037105951874,413.4253988670017
104,pair_sli482_td466_rep05_TD_bundle,466,pair_sli482_td466,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep05_TD_bundle.cha,72,396,490.7090899902187,494.7030509293995,19.7937858557065,456.81667205813045,507.1995639611609
105,pair_sli482_td466_rep06_TD_bundle,466,pair_sli482_td466,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep06_TD_bundle.cha,54,383,515.57037292442,519.0120594987715,19.24212307403808,486.6882471242115,540.1787382333949
106,pair_sli482_td466_rep07_TD_bundle,466,pair_sli482_td466,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep07_TD_bundle.cha,73,422,446.5226849567206,451.694200723968,15.284324104811292,421.21866471012135,460.3603613313216
107,pair_sli482_td466_rep08_TD_bundle,466,pair_sli482_td466,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep08_TD_bundle.cha,61,389,510.520808840785,516.3583332293396,16.599077528789397,482.0369778892084,523.3593459802793
108,pair_sli482_td466_rep09_TD_bundle,466,pair_sli482_td466,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep09_TD_bundle.cha,63,404,580.438192201189,582.6393346159848,20.24866579910359,547.0583738660956,600.4242276902083
109,pair_sli482_td466_rep10_TD_bundle,466,pair_sli482_td466,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli482_td466_rep10_TD_bundle.cha,59,420,364.70003622666735,369.2732238782173,10.626973763761413,348.39073830977975,375.503421790424
