File_ID,DSS_tbl_source,DSS_tbl_relpath,DSS_tbl_transcript,DSS_tbl_transcript_relpath,DSS_tbl_command,DSS_tbl_score,DSS_tbl_score_is_na,DSS_tbl_warning_50,DSS_tbl_CNJ,DSS_tbl_IP,DSS_tbl_IR,DSS_tbl_MV,DSS_tbl_NG,DSS_tbl_PP,DSS_tbl_S,DSS_tbl_SV,DSS_tbl_TOT,DSS_tbl_WHQ
pair_sli475_td417_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep01_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep01_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep01_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.32,0,0,45,10,0,141,8,118,44,0,366,0
pair_sli475_td417_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep02_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep02_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep02_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,8.34,0,0,68,18,0,149,4,114,48,16,417,0
pair_sli475_td417_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep03_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep03_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep03_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.00,0,0,37,12,0,134,0,110,49,8,350,0
pair_sli475_td417_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep04_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep04_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep04_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,8.50,0,0,63,18,0,167,0,116,48,13,425,0
pair_sli475_td417_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep05_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep05_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep05_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.12,0,0,23,14,0,119,0,101,41,8,306,0
pair_sli475_td417_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep06_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep06_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep06_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,8.42,0,0,70,34,0,154,0,107,50,6,421,0
pair_sli475_td417_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep07_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep07_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep07_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.48,0,0,36,26,0,110,0,148,44,10,374,0
pair_sli475_td417_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep08_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep08_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep08_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,9.66,0,0,63,22,0,155,8,155,46,34,483,0
pair_sli475_td417_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep09_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep09_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep09_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,8.16,0,0,72,21,0,133,0,108,47,27,408,0
pair_sli475_td417_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep10_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli475_td417_rep10_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli475_td417_rep10_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,8.64,0,0,72,26,0,167,0,123,44,0,432,0
pair_sli476_td460_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep01_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep01_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep01_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.18,0,0,39,38,0,122,4,90,50,12,359,4
pair_sli476_td460_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep02_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep02_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep02_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.00,0,0,74,16,0,117,0,89,37,17,350,0
pair_sli476_td460_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep03_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep03_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep03_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.12,0,1,21,25,0,135,4,99,45,13,342,0
pair_sli476_td460_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep04_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep04_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep04_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.98,0,0,37,15,0,112,0,81,34,20,299,0
pair_sli476_td460_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep05_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep05_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep05_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.82,0,0,17,14,0,103,4,91,47,15,291,0
pair_sli476_td460_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep06_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep06_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep06_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.46,0,0,62,33,6,112,4,87,40,29,373,0
pair_sli476_td460_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep07_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep07_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep07_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.22,0,0,31,13,0,107,0,89,45,26,311,0
pair_sli476_td460_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep08_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep08_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep08_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.16,0,0,77,28,0,114,4,79,39,17,358,0
pair_sli476_td460_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep09_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep09_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep09_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.63,0,1,24,28,0,94,0,88,40,11,285,0
pair_sli476_td460_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep10_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli476_td460_rep10_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli476_td460_rep10_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.34,0,0,62,30,0,124,0,92,48,11,367,0
pair_sli477_td415_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep01_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep01_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep01_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.21,0,1,62,13,0,73,0,41,25,5,219,0
pair_sli477_td415_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep02_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep02_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep02_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.10,0,0,78,13,0,83,4,92,28,57,355,0
pair_sli477_td415_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep03_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep03_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep03_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.91,0,1,98,14,0,74,0,48,30,2,266,0
pair_sli477_td415_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep04_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep04_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep04_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.44,0,1,94,19,0,97,0,74,25,26,335,0
pair_sli477_td415_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep05_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep05_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep05_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.77,0,1,99,17,0,88,0,92,26,3,325,0
pair_sli477_td415_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep06_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep06_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep06_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.10,0,0,86,14,4,85,0,62,32,22,305,0
pair_sli477_td415_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep07_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep07_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep07_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.56,0,0,84,15,0,85,0,51,27,16,278,0
pair_sli477_td415_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep08_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep08_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep08_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.82,0,1,72,22,0,70,4,74,30,28,300,0
pair_sli477_td415_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep09_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep09_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep09_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.29,0,1,95,23,0,71,0,29,25,11,254,0
pair_sli477_td415_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep10_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli477_td415_rep10_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli477_td415_rep10_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.61,0,1,87,16,0,89,0,58,29,45,324,0
pair_sli478_td419_rep01_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep01_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep01_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep01_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep01_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.68,0,0,29,35,0,121,4,26,45,24,284,0
pair_sli478_td419_rep02_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep02_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep02_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep02_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep02_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,8.70,0,0,46,35,6,136,20,116,41,35,435,0
pair_sli478_td419_rep03_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep03_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep03_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep03_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep03_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.96,0,0,41,52,0,124,0,52,47,32,348,0
pair_sli478_td419_rep04_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep04_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep04_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep04_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep04_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,5.89,0,1,36,20,6,112,8,38,39,18,277,0
pair_sli478_td419_rep05_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep05_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep05_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep05_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep05_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.36,0,0,74,16,0,118,8,55,47,0,318,0
pair_sli478_td419_rep06_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep06_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep06_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep06_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep06_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.16,0,0,36,24,0,110,0,69,48,21,308,0
pair_sli478_td419_rep07_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep07_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep07_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep07_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep07_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.84,0,0,45,25,0,111,0,78,45,38,342,0
pair_sli478_td419_rep08_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep08_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep08_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep08_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep08_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.44,0,1,34,44,0,96,1,77,36,2,290,0
pair_sli478_td419_rep09_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep09_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep09_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep09_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep09_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,7.13,0,1,68,32,0,118,0,55,46,16,335,0
pair_sli478_td419_rep10_SLI_bundle,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep10_SLI_bundle.tbl.cex,phase2/generated/measures/dss/SLI/bundles/pair_sli478_td419_rep10_SLI_bundle.tbl.cex,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep10_SLI_bundle.cha,data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli478_td419_rep10_SLI_bundle.cha,dss +t*CHI +deng.cut +lengu,6.02,0,0,49,31,0,104,0,55,44,18,301,0
