File,Language,Corpus,Code,Age(Month),Sex,Group,Race,SES,Role,Education,Custom_field,Design,Activity,Group_2,Total_Utts,MLU_Utts,MLU_Words,MLU_Morphemes,MLU50_Utts,MLU50_Words,MLU50_Morphemes,FREQ_types,FREQ_tokens,NDW_100,VOCD_D_optimum_average,Verbs_Utt,TD_Words,TD_Utts,TD_Time_(secs),TD_Words_Time,TD_Utts_Time,Word_Errors,Utt_Errors,retracing,repetition,DSS_Utts,DSS,mor_Words,*-PRESP,in,on,*-PL,*-POSS,u-cop,det:art,*-PAST,*-S3,irr-S3,u-aux,c-cop,c-aux,Total_non_zero_mors
stage2_sli_reannotated/pair_sli427_td406_rep03_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,6.200,7.733,15,NA,NA,53,94,NA,37.96,1.000,108,19,0,NA,NA,0,0,0,2,14,NA,94,2,0,0,4,0,6,7,16,0,0,2,0,0,6
stage2_sli_reannotated/pair_sli427_td406_rep04_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,3.125,3.500,8,NA,NA,15,25,NA,NA,0.375,25,8,0,NA,NA,1,0,0,0,5,NA,25,1,2,0,0,0,8,1,2,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep04_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.300,5.900,10,NA,NA,39,57,NA,43.29,1.200,53,10,0,NA,NA,1,0,0,0,9,NA,57,3,0,2,0,0,0,6,1,6,1,1,2,0,8
stage2_sli_reannotated/pair_sli427_td406_rep04_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,21,21,4.286,4.714,21,NA,NA,37,90,NA,12.94,0.667,101,24,0,NA,NA,6,0,0,1,16,NA,90,6,1,0,1,0,13,14,2,3,0,0,0,0,7
stage2_sli_reannotated/pair_sli427_td406_rep04_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,3.800,4.000,10,NA,NA,23,38,NA,NA,0.700,38,10,0,NA,NA,5,0,0,0,6,NA,38,1,1,1,1,0,0,0,0,0,0,0,0,0,4
stage2_sli_reannotated/pair_sli427_td406_rep04_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,4.778,5.111,9,NA,NA,29,43,NA,NA,1.556,43,9,0,NA,NA,1,0,0,0,9,NA,43,0,0,0,2,0,0,0,1,3,0,0,0,0,3
stage2_sli_reannotated/pair_sli427_td406_rep04_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,4.467,4.733,15,NA,NA,42,67,NA,34.98,0.800,67,15,0,NA,NA,5,0,0,0,10,NA,67,0,0,1,4,0,0,0,0,2,0,0,0,0,3
stage2_sli_reannotated/pair_sli427_td406_rep05_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,5.625,5.875,8,NA,NA,30,45,NA,NA,0.750,45,8,0,NA,NA,4,0,0,0,6,NA,45,0,3,0,2,0,2,4,0,1,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep05_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,4.000,4.214,14,NA,NA,42,57,NA,59.97,0.929,56,14,0,NA,NA,9,0,0,0,10,NA,57,0,0,2,0,0,0,1,2,6,0,2,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep05_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.091,4.545,11,NA,NA,37,47,NA,NA,0.727,47,11,0,NA,NA,5,0,0,2,8,NA,47,0,0,0,0,2,0,1,3,3,1,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep05_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,3.600,4.467,15,NA,NA,34,56,NA,26.18,0.667,54,15,0,NA,NA,3,0,0,0,12,NA,56,1,0,0,0,0,3,3,10,0,0,1,2,0,6
stage2_sli_reannotated/pair_sli427_td406_rep05_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,22,22,3.636,4.091,22,NA,NA,43,81,NA,26.42,0.636,81,22,0,NA,NA,3,0,0,1,15,NA,81,6,1,1,2,0,12,4,1,4,0,0,1,0,9
stage2_sli_reannotated/pair_sli427_td406_rep05_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,20,20,4.450,4.800,20,NA,NA,43,90,NA,18.62,0.650,89,20,0,NA,NA,6,0,0,0,12,NA,90,0,1,0,3,0,1,5,3,0,0,2,0,0,6
stage2_sli_reannotated/pair_sli427_td406_rep06_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,4.923,5.692,13,NA,NA,38,65,NA,26.25,0.692,65,13,0,NA,NA,5,0,0,1,8,NA,65,2,1,0,4,0,7,10,3,0,0,0,1,0,7
stage2_sli_reannotated/pair_sli427_td406_rep06_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,3.800,4.733,15,NA,NA,38,59,NA,35.53,1.000,57,15,0,NA,NA,0,0,0,0,12,NA,59,1,0,1,0,0,2,5,12,1,1,0,2,0,8
stage2_sli_reannotated/pair_sli427_td406_rep06_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,5.250,5.375,16,NA,NA,29,84,NA,14.60,0.625,84,16,0,NA,NA,0,0,0,0,7,NA,84,2,2,0,0,0,6,10,0,8,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep06_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,2.875,2.938,16,NA,NA,32,46,NA,NA,0.375,46,16,0,NA,NA,7,0,0,0,6,NA,46,0,0,0,1,0,0,0,0,1,0,0,0,0,2
stage2_sli_reannotated/pair_sli427_td406_rep06_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,4.154,4.462,13,NA,NA,36,55,NA,35.26,1.077,54,13,0,NA,NA,2,0,0,0,13,NA,55,1,0,0,2,0,1,0,0,2,0,0,1,0,5
stage2_sli_reannotated/pair_sli427_td406_rep06_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,18,18,4.333,5.056,18,NA,NA,49,79,NA,39.12,0.833,78,18,0,NA,NA,8,0,0,0,13,NA,79,3,0,0,5,0,3,0,4,2,0,1,0,0,6
stage2_sli_reannotated/pair_sli427_td406_rep07_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,3.100,3.200,10,NA,NA,19,32,NA,NA,0.400,31,10,0,NA,NA,4,0,0,0,7,NA,32,0,2,0,0,0,6,1,0,0,0,0,1,0,4
stage2_sli_reannotated/pair_sli427_td406_rep07_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,4.222,4.444,9,NA,NA,33,38,NA,NA,1.222,38,9,0,NA,NA,7,0,0,0,7,NA,38,1,0,1,0,0,0,1,2,1,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep07_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,5.571,6.000,7,NA,NA,28,39,NA,NA,0.429,39,7,0,NA,NA,3,0,0,0,5,NA,39,0,1,0,1,0,3,5,2,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep07_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,3.923,4.231,13,NA,NA,31,53,NA,24.10,0.769,51,13,0,NA,NA,6,0,0,0,11,NA,53,0,0,0,0,0,1,0,2,2,0,0,2,0,4
stage2_sli_reannotated/pair_sli427_td406_rep07_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.700,6.100,10,NA,NA,34,57,NA,27.32,1.200,57,10,0,NA,NA,0,0,0,0,10,NA,57,2,0,0,2,0,4,6,0,5,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep07_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,18,18,5.056,5.722,18,NA,NA,50,94,NA,33.73,1.056,91,18,0,NA,NA,3,0,0,0,15,NA,94,1,2,0,4,1,4,6,4,1,0,2,0,0,9
stage2_sli_reannotated/pair_sli427_td406_rep08_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,2.583,3.167,12,NA,NA,19,33,NA,NA,0.583,31,12,0,NA,NA,0,0,0,0,4,NA,33,2,0,0,1,0,5,3,2,0,0,0,2,0,6
stage2_sli_reannotated/pair_sli427_td406_rep08_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,3.867,4.733,15,NA,NA,37,59,NA,32.25,0.933,59,15,0,NA,NA,0,0,0,1,15,NA,59,1,0,2,0,0,4,6,12,0,0,1,0,0,6
stage2_sli_reannotated/pair_sli427_td406_rep08_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,4.533,4.933,15,NA,NA,42,69,NA,31.98,0.667,77,18,0,NA,NA,10,0,0,0,14,NA,69,0,1,0,3,0,7,10,2,3,0,1,0,0,7
stage2_sli_reannotated/pair_sli427_td406_rep08_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,6.462,7.615,13,NA,NA,52,87,NA,44.73,1.385,84,13,0,NA,NA,5,0,0,0,12,NA,87,3,0,1,4,0,4,5,7,2,0,2,1,0,9
stage2_sli_reannotated/pair_sli427_td406_rep08_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,6.444,6.889,9,NA,NA,38,58,NA,38.03,1.667,58,9,0,NA,NA,4,0,0,0,9,NA,58,1,0,1,2,0,0,3,1,2,0,0,0,0,6
stage2_sli_reannotated/pair_sli427_td406_rep08_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,21,21,5.143,5.619,21,NA,NA,64,110,62,57.47,1.000,108,21,0,NA,NA,6,0,0,0,15,NA,110,3,0,1,2,0,4,7,4,2,0,2,0,0,8
stage2_sli_reannotated/pair_sli427_td406_rep09_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,3.385,3.385,13,NA,NA,26,44,NA,NA,0.769,44,13,0,NA,NA,7,0,0,0,10,NA,44,0,1,0,0,0,2,0,0,0,0,0,0,0,2
stage2_sli_reannotated/pair_sli427_td406_rep09_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,3.333,3.667,12,NA,NA,22,40,NA,NA,0.750,40,12,0,NA,NA,8,0,0,0,10,NA,40,0,0,2,0,0,6,0,4,0,0,0,0,0,3
stage2_sli_reannotated/pair_sli427_td406_rep09_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,5,5,8.800,9.800,5,NA,NA,28,44,NA,NA,1.000,44,5,0,NA,NA,2,0,0,0,5,NA,44,1,1,0,2,0,4,10,2,0,0,0,0,0,6
stage2_sli_reannotated/pair_sli427_td406_rep09_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.545,4.818,11,NA,NA,28,52,NA,17.24,0.727,52,11,0,NA,NA,8,0,0,2,7,NA,52,0,0,1,0,0,0,0,1,0,0,1,2,0,4
stage2_sli_reannotated/pair_sli427_td406_rep09_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,4.900,5.300,10,NA,NA,30,49,NA,NA,1.400,49,10,0,NA,NA,2,0,0,0,10,NA,49,0,0,1,3,0,0,2,1,0,0,0,0,0,4
stage2_sli_reannotated/pair_sli427_td406_rep09_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,6.000,6.867,15,NA,NA,55,92,NA,44.01,0.600,127,23,0,NA,NA,6,0,0,2,12,NA,92,2,1,0,7,0,5,5,4,3,0,0,1,0,8
stage2_sli_reannotated/pair_sli427_td406_rep10_A1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,5.333,5.500,6,NA,NA,21,32,NA,NA,1.000,32,6,0,NA,NA,0,0,0,0,6,NA,32,1,2,0,0,0,2,4,0,4,0,0,0,0,5
stage2_sli_reannotated/pair_sli427_td406_rep10_A2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,26,26,3.154,3.846,26,NA,NA,35,87,NA,13.04,0.615,82,26,0,NA,NA,0,0,0,0,14,NA,87,9,0,1,0,2,17,7,5,2,1,0,3,0,9
stage2_sli_reannotated/pair_sli427_td406_rep10_A3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,2.100,2.700,10,NA,NA,10,21,NA,NA,0.600,21,10,0,NA,NA,0,0,0,0,1,NA,21,6,1,0,0,0,10,0,0,0,0,0,0,0,3
stage2_sli_reannotated/pair_sli427_td406_rep10_B1_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,3.700,4.000,10,NA,NA,29,38,NA,NA,0.800,37,10,0,NA,NA,6,0,0,0,9,NA,38,1,0,2,0,0,1,0,1,1,0,0,1,0,6
stage2_sli_reannotated/pair_sli427_td406_rep10_B2_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,3.833,4.250,12,NA,NA,27,46,NA,NA,1.000,46,12,0,NA,NA,10,0,0,0,12,NA,46,0,0,1,5,0,0,0,0,0,0,0,0,0,2
stage2_sli_reannotated/pair_sli427_td406_rep10_B3_SLI.cha,eng,ICL-PILOT,CHI,56,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,21,21,5.381,6.905,21,NA,NA,54,114,53,29.02,1.095,117,21,0,NA,NA,2,0,0,4,18,NA,114,2,0,0,8,0,7,2,21,0,0,1,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep01_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,3.857,4.143,7,NA,NA,18,28,NA,NA,0.714,27,7,0,NA,NA,0,0,0,0,3,NA,28,1,2,0,0,0,0,3,0,4,0,0,1,0,5
stage2_sli_reannotated/pair_sli444_td410_rep01_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,6.286,6.429,7,NA,NA,31,45,NA,NA,1.429,44,7,0,NA,NA,0,0,0,0,7,NA,45,1,0,1,1,0,0,6,0,7,1,0,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep01_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,5.727,5.909,11,NA,NA,40,67,NA,28.63,0.727,63,11,0,NA,NA,1,0,0,0,10,NA,67,1,0,0,0,1,3,12,0,5,1,1,2,0,8
stage2_sli_reannotated/pair_sli444_td410_rep01_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,29,29,3.345,3.414,29,NA,NA,20,101,20,4.45,0.414,97,29,0,NA,NA,18,0,0,0,6,NA,101,0,0,0,0,0,0,8,0,4,2,2,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep01_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,4.308,4.692,13,NA,NA,35,56,NA,29.62,1.308,56,13,0,NA,NA,1,0,0,0,13,NA,56,0,0,1,5,0,0,0,0,5,0,0,0,0,3
stage2_sli_reannotated/pair_sli444_td410_rep01_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,17,17,4.824,5.176,17,NA,NA,50,84,NA,42.08,0.824,115,24,0,NA,NA,0,0,0,0,15,NA,84,0,1,0,4,0,2,7,0,5,0,2,1,0,7
stage2_sli_reannotated/pair_sli444_td410_rep02_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,5.333,5.333,6,NA,NA,18,32,NA,NA,1.000,32,6,0,NA,NA,3,0,0,0,4,NA,32,0,2,0,0,0,0,3,0,0,0,0,0,0,2
stage2_sli_reannotated/pair_sli444_td410_rep02_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,5.333,5.833,6,NA,NA,24,32,NA,NA,1.167,33,6,0,NA,NA,5,0,0,1,6,NA,32,0,0,1,1,0,0,5,2,3,0,0,0,0,5
stage2_sli_reannotated/pair_sli444_td410_rep02_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,2.857,3.143,14,NA,NA,28,42,NA,NA,0.357,40,14,0,NA,NA,2,0,0,0,6,NA,42,2,1,0,0,2,0,1,2,1,0,0,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep02_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,4.643,6.214,14,NA,NA,37,76,NA,19.33,0.929,65,14,0,NA,NA,0,0,0,0,11,NA,76,9,0,1,0,1,0,10,2,0,0,0,10,0,6
stage2_sli_reannotated/pair_sli444_td410_rep02_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,5,5,4.800,6.200,5,NA,NA,21,24,NA,NA,1.000,36,8,0,NA,NA,1,0,0,0,5,NA,24,0,0,1,2,0,0,2,5,0,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep02_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,7.167,9.000,12,NA,NA,44,88,NA,25.41,1.250,86,12,0,NA,NA,0,0,0,0,11,NA,88,3,1,0,4,0,5,8,14,1,0,1,0,1,9
stage2_sli_reannotated/pair_sli444_td410_rep03_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,18,18,1.833,1.889,18,NA,NA,13,33,NA,NA,0.111,33,18,0,NA,NA,2,0,0,0,3,NA,33,0,1,0,1,0,1,3,0,0,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep03_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,6.333,6.500,6,NA,NA,29,38,NA,NA,1.333,38,6,0,NA,NA,6,0,0,0,6,NA,38,0,0,1,0,0,0,5,1,2,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep03_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,2.429,2.429,14,NA,NA,19,34,NA,NA,0.357,34,14,0,NA,NA,4,0,0,0,5,NA,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1
stage2_sli_reannotated/pair_sli444_td410_rep03_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,3.154,4.000,13,NA,NA,26,44,NA,NA,0.615,41,13,0,NA,NA,0,0,0,0,9,NA,44,5,0,0,0,0,2,2,4,0,1,0,3,0,6
stage2_sli_reannotated/pair_sli444_td410_rep03_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,22,22,4.727,4.909,22,NA,NA,16,107,15,2.18,0,104,22,0,NA,NA,0,0,0,0,3,NA,107,0,0,0,1,0,0,13,0,0,0,0,3,0,3
stage2_sli_reannotated/pair_sli444_td410_rep03_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,3.846,3.923,13,NA,NA,19,52,NA,5.76,0.462,50,13,0,NA,NA,10,0,0,0,3,NA,52,0,0,0,0,0,0,4,0,2,1,1,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep04_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,3.667,3.889,9,NA,NA,22,33,NA,NA,0.667,33,9,0,NA,NA,5,0,0,0,6,NA,33,1,0,0,0,0,1,1,1,0,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep04_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,3.778,4.111,9,NA,NA,26,35,NA,NA,0.667,34,9,0,NA,NA,0,0,0,0,5,NA,35,4,0,2,1,1,0,0,0,2,0,0,0,0,5
stage2_sli_reannotated/pair_sli444_td410_rep04_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.600,6.600,10,NA,NA,37,62,NA,29.95,0.800,56,10,0,NA,NA,0,0,0,0,9,NA,62,2,1,1,1,0,3,7,1,0,0,1,4,1,10
stage2_sli_reannotated/pair_sli444_td410_rep04_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,4.667,5.667,12,NA,NA,26,59,NA,11.58,0.667,56,12,0,NA,NA,0,0,0,0,10,NA,59,6,0,2,0,0,6,9,3,0,0,1,3,0,7
stage2_sli_reannotated/pair_sli444_td410_rep04_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,6.111,6.444,9,NA,NA,30,55,NA,19.38,1.333,55,9,0,NA,NA,4,0,0,0,8,NA,55,1,0,1,2,0,1,9,0,2,0,0,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep04_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,5.308,6.846,13,NA,NA,40,70,NA,29.15,0.923,69,13,0,NA,NA,1,0,0,0,13,NA,70,1,1,1,7,0,3,6,11,0,1,1,0,0,9
stage2_sli_reannotated/pair_sli444_td410_rep05_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,2.500,2.500,10,NA,NA,15,25,NA,NA,0.200,25,10,0,NA,NA,0,0,0,0,3,NA,25,0,1,0,0,0,1,2,0,2,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep05_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,5,5,7.600,7.600,5,NA,NA,26,38,NA,NA,1.200,59,8,0,NA,NA,0,0,0,0,4,NA,38,0,0,2,0,0,0,9,0,5,0,0,0,0,3
stage2_sli_reannotated/pair_sli444_td410_rep05_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,4.556,5.444,9,NA,NA,26,46,NA,NA,0.556,41,9,0,NA,NA,0,0,0,0,8,NA,46,0,2,0,0,1,0,8,3,2,0,0,4,0,6
stage2_sli_reannotated/pair_sli444_td410_rep05_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,4.429,4.714,7,NA,NA,20,31,NA,NA,0.714,31,7,0,NA,NA,2,0,0,0,6,NA,31,1,0,0,0,0,2,1,1,2,0,0,0,0,5
stage2_sli_reannotated/pair_sli444_td410_rep05_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,32,32,3.875,4.469,32,NA,NA,47,127,31,12.78,0.375,138,35,0,NA,NA,1,0,0,0,14,NA,127,0,1,2,3,0,2,4,13,0,0,0,3,0,7
stage2_sli_reannotated/pair_sli444_td410_rep05_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,3.667,4.111,9,NA,NA,25,33,NA,NA,0.778,54,15,0,NA,NA,0,0,0,0,8,NA,33,0,0,1,3,0,1,1,1,2,0,0,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep06_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,4.250,4.250,8,NA,NA,16,34,NA,NA,0.750,34,8,0,NA,NA,0,0,0,0,7,NA,34,1,2,0,0,0,0,5,0,6,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep06_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,5.250,6.125,8,NA,NA,31,45,NA,NA,1.125,42,8,0,NA,NA,0,0,0,0,6,NA,45,1,0,1,0,1,0,10,5,1,1,0,1,0,8
stage2_sli_reannotated/pair_sli444_td410_rep06_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,5.067,6.333,15,NA,NA,32,90,NA,10.94,1.067,76,15,0,NA,NA,0,0,0,0,12,NA,90,2,2,0,0,1,1,17,5,0,2,1,10,0,9
stage2_sli_reannotated/pair_sli444_td410_rep06_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.200,6.200,10,NA,NA,36,52,NA,41.47,0.900,52,10,0,NA,NA,0,0,0,0,7,NA,52,1,1,0,0,0,3,5,9,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli444_td410_rep06_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.875,7.625,8,NA,NA,32,56,NA,25.52,1.500,55,8,0,NA,NA,2,0,0,0,8,NA,56,0,0,1,4,0,0,3,1,3,0,0,1,0,6
